# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000181698   11   55943029   56144146     77      11  152187      -1.9888    -7.927e-14      -1.9888
ENSG00000181693   11   55957529   56158566     78      10  153646      -1.9166    -7.927e-14      -1.9166
ENSG00000181689   11   55985783   56186721     87      11  154930      -2.0617   -7.9048e-14      -2.0617
ENSG00000150261   11   56013421   56214507     86      11  154855      -2.0273   -7.9048e-14      -2.0273
ENSG00000172487   11   56027691   56228764     83      11  155426      -1.9479    -7.927e-14      -1.9479
ENSG00000172199   11   56043100   56244029     89      12  155180      -2.0047   -7.9048e-14      -2.0047
ENSG00000174942   11   56084734   56285708     94      13  155537      -2.0783   -7.9048e-14      -2.0783
ENSG00000150269   11   56129945   56330877    100      14  154883      -2.3551   -7.9048e-14      -2.3551
ENSG00000174937   11   56136964   56338014    102      14  155011      -2.3242   -7.9048e-14      -2.3242
ENSG00000181371   11   56157825   56358871     96      13  153913      -2.3642   -7.9048e-14      -2.3642
ENSG00000255223   11   56209746   56410757     89      12  151439      -2.1276   -7.9048e-14      -2.1276
ENSG00000254834   11   56244212   56445263     88      12  153888       -2.048   -7.9048e-14       -2.048
ENSG00000255012   11   56280031   56480978     77      10  153946      -2.1448   -7.9048e-14      -2.1448
ENSG00000172464   11   56308942   56509947     80      13  155882      -2.3189   -7.9048e-14      -2.3189
ENSG00000172459   11   56331138   56532163     76      14  156011       -2.167   -7.9048e-14       -2.167
ENSG00000174914   11   56367864   56568781     82      14  157633      -1.9717    -7.927e-14      -1.9717
ENSG00000172457   11   56410303   56611287     83      15  160103      -1.8833    -7.927e-14      -1.8833
ENSG00000181273   11   56656347   56857342     74      10  149109      -1.3946    -7.927e-14      -1.3946
ENSG00000183908   11   56849221   57059191    106      16  158232      0.68597    -7.927e-14      0.68597
ENSG00000134817   11   56901051   57104709    107      15  157004      0.94302    -7.927e-14      0.94302
ENSG00000149115   11   56967112   57192426    102      15  156070       1.9509    -7.927e-14       1.9509
ENSG00000149136   11   56993459   57203351    100      15  156278       2.0005   -7.9048e-14       2.0005
ENSG00000109991   11   57005848   57238073     97      15  156120       1.9642    -7.927e-14       1.9642
ENSG00000156575   11   57044242   57248623     83      15  156639       2.1862   -7.9048e-14       2.1862
ENSG00000186652   11   57054267   57258130     84      16  156696       2.2675   -7.9048e-14       2.2675
ENSG00000254979   11   57054838   57291532     97      19  157327       2.3592   -7.9048e-14       2.3592
ENSG00000134802   11   57074427   57295053     86      17  158366       2.5526   -7.9048e-14       2.5526
ENSG00000186907   11   57128022   57345007     83      15  160440       2.5125   -7.9048e-14       2.5125
ENSG00000149150   11   57152007   57383259     94      15  160978       2.6624   -7.9048e-14       2.6624
ENSG00000134809   11   57195936   57398276     75      11  161405       2.5851   -7.9048e-14       2.5851
ENSG00000214872   11   57208979   57418108     75      11  161405       3.0576   -7.9048e-14       3.0576
ENSG00000156587   11   57219129   57435757     80      11  161405       3.3861   -7.9048e-14       3.3861
ENSG00000149131   11   57264860   57482326     82      12  161060       3.8398   -7.9048e-14       3.8398
ENSG00000166793   11   57312560   57517417     73      10  161017       4.3706   -7.9048e-14       4.3706
ENSG00000172409   11   57316465   57529340     72      10  161012       4.4363   -7.9048e-14       4.4363
ENSG00000156599   11   57335219   57568659     70       9  161000       4.3756   -7.9048e-14       4.3756
ENSG00000156603   11   57371186   57579693     56       6  160899       4.2817   -7.9048e-14       4.2817
ENSG00000213593   11   57380072   57608445     57       5  160908       4.1087   -7.9048e-14       4.1087
ENSG00000254462   11   57380077   57659058     63       5  160955       4.1321   -7.9048e-14       4.1321
ENSG00000211450   11   57408825   57610986     52       4  160860       3.7517   -7.9048e-14       3.7517
ENSG00000254732   11   57409635   57660715     57       5  160908        3.833   -7.9048e-14        3.833
ENSG00000233436   11   57410986   57619253     52       4  160860       3.7517   -7.9048e-14       3.7517
ENSG00000198561   11   57420715   57687018     64       5  160962       3.8924   -7.9048e-14       3.8924
ENSG00000186509   11   57691353   58049088    180      23  161304      0.84798    -7.927e-14      0.84798
ENSG00000172381   11   57698402   57899403     92      12  161405       1.2142    -7.927e-14       1.2142
ENSG00000172377   11   57785972   57986916    114      16  161405      0.54845    -7.927e-14      0.54845
ENSG00000186513   11   57857906   58058990    127      18  161086       0.5642    -7.927e-14       0.5642
ENSG00000197887   11   57870674   58071653    132      18  161066      0.49468    -7.927e-14      0.49468
ENSG00000172774   11   57882217   58083195    121      16  161035      0.41838    -7.927e-14      0.41838
ENSG00000180475   11   57895354   58096390    119      15  160781      0.19327   -7.9242e-14      0.19327
ENSG00000172772   11   57934264   58135732    109      10  160724     -0.19676   -7.9242e-14     -0.19676
ENSG00000197786   11   58025597   58226542    109       8  160570     -0.39408    -7.927e-14     -0.39408
ENSG00000172769   11   58069937   58270882     86       7  160691     -0.46374    -7.927e-14     -0.46374
ENSG00000172365   11   58089738   58290786     84       7  160688     -0.32242    -7.927e-14     -0.32242
ENSG00000172362   11   58106593   58307646     80       7  160652     -0.31065    -7.927e-14     -0.31065
ENSG00000198283   11   58174648   58375578     61       7  159096      0.12639   -7.9242e-14      0.12639
ENSG00000110031   11   58194344   58445693     85       8  159353     -0.15006   -7.9242e-14     -0.15006
ENSG00000186660   11   58246584   58488515     94      13  159430     -0.10393   -7.9256e-14     -0.10393
ENSG00000255073   11   58246645   58492112     95      14  159447     -0.11753   -7.9256e-14     -0.11753
ENSG00000269570   11   58278589   58478759     81      13  159335    -0.015278   -7.9253e-14    -0.015278
ENSG00000242689   11   58290146   58493198     83      14  159687    -0.086955   -7.9256e-14    -0.086955
ENSG00000149124   11   58307899   58599447    102      17  159822     -0.30387    -7.927e-14     -0.30387
ENSG00000156689   11   58501542   58771688     92      13  160628      0.16132   -7.9242e-14      0.16132
ENSG00000166840   11   58572871   58911000    107      14  160490      0.29503    -7.927e-14      0.29503
ENSG00000224130   11   58572897   58776071     81      12  160749      0.33627    -7.927e-14      0.33627
ENSG00000189057   11   58774658   58994883     65      11  160438     -0.10438   -7.9256e-14     -0.10438
ENSG00000166801   11   58810221   59022512     62      10  160901     -0.26192    -7.927e-14     -0.26192
ENSG00000110042   11   58838903   59076060     74      12  160819     -0.66881    -7.927e-14     -0.66881
ENSG00000197629   11   58875983   59080424     69      11  160777     -0.72225    -7.927e-14     -0.72225
ENSG00000176495   11   59031885   59232921     68       5  156675     -0.67169    -7.927e-14     -0.67169
ENSG00000172324   11   59089416   59290449     71       6  155861       -0.957    -7.927e-14       -0.957
ENSG00000172320   11   59110617   59311667     66       6  155441     -0.96873    -7.927e-14     -0.96873
ENSG00000166884   11   59124411   59325464     66       7  155441     -0.96443    -7.927e-14     -0.96443
ENSG00000254466   11   59144846   59345869     59       8  154733     -0.86426    -7.927e-14     -0.86426
ENSG00000176200   11   59171049   59371984     61       9  154952     -0.82765    -7.927e-14     -0.82765
ENSG00000172742   11   59182386   59383330     62       9  154676     -0.77951    -7.927e-14     -0.77951
ENSG00000110048   11   59241871   59483617     43       5  155969      -0.6572    -7.927e-14      -0.6572
ENSG00000166889   11   59304189   59536453     55       3  157197     0.074822   -7.9256e-14     0.074822
ENSG00000172289   11   59380296   59581337     55       3  156509      0.17321   -7.9242e-14      0.17321
ENSG00000166900   11   59380929   59673354     69       4  156525      0.19836   -7.9242e-14      0.19836
ENSG00000166902   11   59473608   59678345     53       4  157684      0.28614    -7.927e-14      0.28614
ENSG00000134812   11   59496741   59712974     47       4  158163      0.31352    -7.927e-14      0.31352
ENSG00000134827   11   59520273   59734048     43       5  157162      0.33766    -7.927e-14      0.33766
ENSG00000214788   11   59605928   59812807     48      11  159133      0.60886    -7.927e-14      0.60886
ENSG00000149507   11   59707748   59915517     87      17  159590     -0.62441    -7.927e-14     -0.62441
ENSG00000149516   11   59724060   59938601     88      16  159863     -0.69667    -7.927e-14     -0.69667
ENSG00000149534   11   59755734   59963444     95      15  159917     -0.87597    -7.927e-14     -0.87597
ENSG00000110077   11   59839081   60052139     94       9  160246      -1.3178    -7.927e-14      -1.3178
ENSG00000214787   11   59868726   60110561    116      12  160787       -1.582    -7.927e-14       -1.582
ENSG00000110079   11   59948014   60176445    120      17  161156      -1.6101    -7.927e-14      -1.6101
ENSG00000166926   11   60002304   60264069    150      22  160939      -2.2996   -7.9048e-14      -2.2996
ENSG00000166927   11   60045955   60263424    128      19  160859      -2.2307   -7.9048e-14      -2.2307
ENSG00000166928   11   60046003   60285161    145      21  160744      -2.5055   -7.9048e-14      -2.5055
ENSG00000166930   11   60097062   60322687    125      17  160651      -2.1326   -7.9048e-14      -2.1326
ENSG00000156738   11   60123225   60338233    105      14  160685      -1.9736    -7.927e-14      -1.9736
ENSG00000071203   11   60160251   60374903    105      16  160060      -2.1434   -7.9048e-14      -2.1434
ENSG00000204979   11   60182886   60410194    101      16  159046      -2.3606   -7.9048e-14      -2.3606
ENSG00000166959   11   60367047   60583284     60      11  159728      -2.0716   -7.9048e-14      -2.0716
ENSG00000214782   11   60396789   60611685     73      14  160946      -1.1811    -7.927e-14      -1.1811
ENSG00000166961   11   60424426   60644205     88      16  160881     -0.78451    -7.927e-14     -0.78451
ENSG00000172689   11   60452821   60668778     92      16  160540     -0.33855    -7.927e-14     -0.33855
ENSG00000110104   11   60509544   60718554    115      15  159574     0.057865   -7.9249e-14     0.057865
ENSG00000183134   11   60518413   60723444    116      15  159025     0.061194   -7.9249e-14     0.061194
ENSG00000149506   11   60535035   60743166    122      16  157985    -0.035538   -7.9249e-14    -0.035538
ENSG00000110107   11   60558202   60774060    139      21  157606      -0.0727   -7.9256e-14      -0.0727
ENSG00000110108   11   60581346   60790915    125      19  157180     0.038273   -7.9249e-14     0.038273
ENSG00000006118   11   60591935   60804631    120      19  156755     0.088495   -7.9256e-14     0.088495
ENSG00000110446   11   60604556   60820002    113      19  156379   -0.0019596   -7.9252e-14   -0.0019596
ENSG00000013725   11   60639115   60887849    125      24  156021     0.041918   -7.9249e-14     0.041918
ENSG00000110448   11   60769867   60995324     78      14  151639     -0.69658    -7.927e-14     -0.69658
ENSG00000167987   11   60797728   61029089     70      12  150491     -0.52997    -7.927e-14     -0.52997
ENSG00000229859   11   60870779   61080570     35       4  143884     -0.03939   -7.9249e-14     -0.03939
ENSG00000229183   11   60889688   61118929     29       4  141619     -0.15332   -7.9242e-14     -0.15332
ENSG00000256713   11   60908514   61118920     21       3  140861     -0.25881    -7.927e-14     -0.25881
ENSG00000167992   11   60925762   61162896     14       4  145967     0.080664   -7.9256e-14     0.080664
ENSG00000167986   11   60966923   61210068     19       2  156397      0.29912    -7.927e-14      0.29912
ENSG00000149476   11   61000682   61220767     20       2  156648      0.28633    -7.927e-14      0.28633
ENSG00000162144   11   61016217   61229771     22       2  157080      0.23283   -7.9242e-14      0.23283
ENSG00000149483   11   61029473   61236981     21       1  158404      0.30455    -7.927e-14      0.30455
ENSG00000187049   11   61059159   61266335     30       2  157207     0.090847   -7.9256e-14     0.090847
