GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000170961    8  122524356  122753630    101      21  156279     -0.50922       0.6947
ENSG00000178764    8  123693633  124086750    194      55  159428       3.8983   4.8433e-05
ENSG00000136986    8  123925404  124154663    129      33  159230       2.6571    0.0039408
ENSG00000156787    8  123954208  124264393    165      32  156699       1.9222     0.027291
ENSG00000147689    8  124091200  124322314     91      13  155005      0.26622      0.39504
ENSG00000189376    8  124132196  124353638     69      10  152765      0.49052      0.31188
ENSG00000259305    8  124138431  124379627     68      10  151120        0.826       0.2044
ENSG00000165156    8  124160696  124387781     55       9  149906      0.95299       0.1703
ENSG00000156802    8  124232090  124528590     75      15  155768      0.65142      0.25739
ENSG00000156795    8  124328965  124579470     94      21  156691      0.53447      0.29651
ENSG00000156804    8  124410129  124653446    140      33  158871     0.020119      0.49197
ENSG00000175946    8  124557767  124765190    153      38  158621      0.95193      0.17057
ENSG00000104537    8  124593034  124849647    163      41  156468       1.7792     0.037607
ENSG00000176853    8  124680696  124927692    130      30  156137      0.85078      0.19745
ENSG00000214814    8  124764227  125232302    199      33  158879      0.14628      0.44185
ENSG00000164983    8  125224231  125484933    108      20  158593      0.33206      0.36992
ENSG00000183665    8  125363048  125574391     90      19  156524      0.48518      0.31378
ENSG00000170881    8  125386979  125600155    105      20  157014      0.62248      0.26681
ENSG00000147687    8  125400726  125651699    131      25  157190      0.64277      0.26019
ENSG00000147684    8  125451344  125680751    128      23  157334      0.52582      0.29951
ENSG00000170873    8  125463031  125840730    232      53  158843      0.18294      0.42742
ENSG00000180938    8  125885540  126091631    110      23  156443       1.4635      0.07167
ENSG00000104549    8  125910739  126134525    105      19  156194       1.5869     0.056263
ENSG00000164961    8  125936502  126204082    117      20  156546       1.5175     0.064566
ENSG00000156831    8  126003921  126479362    151      27  158701       1.3053     0.095894
ENSG00000173334    8  126342563  126550647     80      18  159879       1.2826     0.099815
ENSG00000168672    8  127464687  127670638     89      27  160555     -0.76454      0.77773
ENSG00000212993    8  128326535  128532311    120      29  160836       1.0366      0.14995
ENSG00000136997    8  128647680  128853674     74      22  159196       1.1437      0.12638
ENSG00000256655    8  128859126  129060591    108      22  160582       1.3056     0.095837
ENSG00000147697    8  130660442  130899134     93      20  161060        2.964    0.0015183
ENSG00000153310    8  130751839  131129375    121      24  158359       4.6988   1.3088e-06
ENSG00000153317    8  130964353  131555906    248      30  158200       3.6667   0.00012286
ENSG00000155897    8  131692547  132154672    288      45  160119      0.35956      0.35959
ENSG00000132294    8  132816335  133125889    168      31  160724       1.3643     0.086232
ENSG00000253117    8  132936467  133171627    164      34  158770       2.3238     0.010068
ENSG00000258417    8  132936467  133197902    178      36  157721       2.3754    0.0087641
ENSG00000132297    8  132973733  133223406    168      36  157207       2.5768     0.004986
ENSG00000184156    8  133033108  133593200    365      69  159195       4.2355     1.14e-05
ENSG00000129295    8  133484320  133787838    152      28  158565       2.1397     0.016191
ENSG00000165071    8  133597253  133872958    108      13  157219     -0.64977      0.74208
ENSG00000129292    8  133687618  133961052    143      14  157644     -0.30119      0.61837
ENSG00000042832    8  133779203  134247147    316      41  156527      0.12801      0.44907
ENSG00000155926    8  133948973  134215298    213      33  155677      0.37801      0.35271
ENSG00000104415    8  134103282  134342587    192      44  156266      0.26961      0.39373
ENSG00000104419    8  134149414  134414265    193      51  155623     0.093068      0.46292
ENSG00000008513    8  134367091  134684183    249      64  159229       1.9255     0.027083
ENSG00000066827    8  135390031  135825292    288      36  158884       2.9879    0.0014046
ENSG00000131773    8  136369700  136768965    164      25  156814       1.4038      0.08019
ENSG00000147724    8  139042266  139609065    318      71  156561       2.1447      0.01599
ENSG00000169436    8  139500478  140026249    287      58  157900         3.55   0.00019261
ENSG00000169427    8  140513081  140815299    208      38  160296       3.0402    0.0011822
ENSG00000167632    8  140642586  141568678    456      94  158713       2.7802    0.0027164
ENSG00000250733    8  140843416  141046190    125      26  160198       2.1212     0.016954
ENSG00000104472    8  141421397  141627236     73      19  158414        1.227      0.10991
ENSG00000123908    8  141441264  141745718    107      20  159364       2.3186     0.010209
ENSG00000169398    8  141567999  142112315    164      13  160712       1.9875     0.023431
ENSG00000105339    8  142027377  142305907    133      33  160820       2.0247      0.02145
ENSG00000022567    8  142117265  142418404    130      31  160397       2.3821    0.0086079
ENSG00000254019    8  142164664  142366916     99      22  160918       2.2173     0.013301
ENSG00000204882    8  142266600  142477367     81      20  159620        1.641     0.050399
ENSG00000184489    8  142302093  142541620    117      24  159343       1.2867     0.099093
ENSG00000226490    8  142424738  142628837    136      29  158684       1.2838      0.09961
ENSG00000171045    8  143193441  143584601    135      24  160588       6.2252   2.4041e-10
ENSG00000181790    8  143430791  143726370     87      16  160486       2.8902    0.0019249
ENSG00000198576    8  143592405  143796833     84      12  159749        3.465   0.00026514
ENSG00000167653    8  143651726  143864142     98      13  160073       3.2578   0.00056136
ENSG00000160886    8  143681529  143886545     92      12  159986       2.9828    0.0014283
ENSG00000130193    8  143708621  143918345     98      13  160469       2.9074    0.0018221
ENSG00000126233    8  143722362  143923829    103      14  160515       2.8183    0.0024136
ENSG00000197353    8  143731568  143933952    108      15  160556       2.7675    0.0028242
ENSG00000180155    8  143745752  143959640    119      15  160048       2.2543     0.012087
ENSG00000167656    8  143766296  143968008    102      14  160089       1.8627     0.031252
ENSG00000104499    8  143815663  144097922    125      13  160188         1.29     0.098518
ENSG00000160882    8  143853772  144061262     97       9  159837       1.2545      0.10483
ENSG00000179142    8  143891975  144099259     97       9  159837       1.3067      0.09565
ENSG00000160932    8  143999399  144205249     52       9  160723      0.86356      0.19391
ENSG00000177335    8  144020626  144241359     58      12  161392       2.1828     0.014524
ENSG00000261667    8  144061874  144264418     60      12  161398        3.185   0.00072375
ENSG00000176956    8  144139331  144342128     73      18  161399       3.0571    0.0011174
ENSG00000182851    8  144195068  144399044     75      15  161399       2.5433    0.0054908
ENSG00000181638    8  144228991  144444875     83      14  161247       2.2251     0.013039
ENSG00000264668    8  144229280  144458573     87      14  161254       2.1116     0.017359
ENSG00000250571    8  144249603  144459101     80      12  161241        1.088       0.1383
ENSG00000185730    8  144271846  144480231     78      12  161237    -0.025078         0.51
ENSG00000184428    8  144286554  144542149     85      14  161251      0.30169      0.38144
ENSG00000158106    8  144351057  144566390     67      14  161172      0.61905      0.26794
ENSG00000182759    8  144401352  144612576     61      15  161149      0.97992      0.16356
ENSG00000014164    8  144419825  144723623    105      24  160385       2.6599     0.003908
ENSG00000104518    8  144535377  144745232     82      18  160259       2.7395    0.0030769
ENSG00000204839    8  144548357  144755141     80      17  160230        2.778    0.0027349
ENSG00000147813    8  144556955  144760819     78      16  160232       2.7712    0.0027928
ENSG00000104529    8  144561867  144781711     89      18  160377       2.6895    0.0035784
ENSG00000179886    8  144580074  144782485     82      17  160289        2.698    0.0034878
ENSG00000104524    8  144586083  144791943     85      18  160328       2.7346     0.003123
ENSG00000104522    8  144594788  144800218     83      18  160302       2.9432    0.0016243
ENSG00000183309    8  144618183  144835900     79      18  160247       3.6874   0.00011326
ENSG00000181135    8  144666622  144896068     63      14  160915       4.2907   8.9056e-06
ENSG00000255181    8  144688864  144890279     51      11  160806       3.9739   3.5351e-05
ENSG00000181085    8  144698429  144904628     45       9  161366       3.7514    8.793e-05
ENSG00000180921    8  144706103  144915971     50      10  161277       4.2781   9.4232e-06
ENSG00000180900    8  144773090  144997549     47      11  161209       5.0093   2.7316e-07
ENSG00000179950    8  144798514  145012029     37       8  161127       5.1953   1.0219e-07
ENSG00000185189    8  144815764  145024200     38       8  161107       4.9952   2.9393e-07
ENSG00000227184    8  144839497  145052632     40       7  161069       3.7599   8.4982e-05
ENSG00000178209    8  144889321  145150902     55       7  154374       2.2388     0.012583
ENSG00000178685    8  144951321  145186940     50       5  149511       -1.143      0.87348
ENSG00000178719    8  144964226  145167583     46       4  149752      -1.0238      0.84703
