GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000149212   11   94798704   95065705    137      34  394423       1.2958     0.097517
ENSG00000077458   11   95402106   95623573     94      13  435365       1.4364     0.075444
ENSG00000166037   11   95423129   95665857     98      11  445855        1.329     0.091917
ENSG00000087053   11   95466046   95758479    144      20  438342       1.2605      0.10375
ENSG00000184384   11   95609762   96176344    355      75  402349     -0.25764      0.60166
ENSG00000149231   11   95985933   96223087    106      20  397967     -0.28199      0.61102
ENSG00000183340   11   96023153   96340738    102      19  394471     -0.31723      0.62446
ENSG00000149972   11   98791683  100329616    877     129  397014      0.18898      0.42506
ENSG00000165895   11  100458384  100962668    327      52  410951      0.73184      0.23213
ENSG00000170647   11  100762811  100964663    153      24  430375       1.0819      0.13965
ENSG00000082175   11  100800355  101101255    188      31  427423       1.7463     0.040383
ENSG00000137672   11  101222295  101843293    299      33  404331      0.25846      0.39803
ENSG00000187151   11  101661405  101887253    103      15  420847      0.63537      0.26259
ENSG00000110318   11  101685746  101971789    101      17  436291      0.47529      0.31729
ENSG00000137691   11  101818174  102055291     79      10  468335      0.36735      0.35668
ENSG00000137693   11  101881192  102204154     92      11  443269      0.86599      0.19325
ENSG00000023445   11  102088215  102310134     61      12  450228       1.3381     0.090436
ENSG00000110330   11  102117942  102349401     70      14  453198      0.93137      0.17583
ENSG00000152558   11  102167063  102441115    121      31  462963       1.0134      0.15544
ENSG00000255482   11  102237986  102469532    125      33  463219      0.83553      0.20171
ENSG00000137673   11  102291239  102501484    130      32  465286      0.32355      0.37314
ENSG00000137674   11  102347566  102596063    175      38  475086     -0.54436       0.7069
ENSG00000255798   11  102452041  102654644    150      29  482171      -1.5943      0.94456
ENSG00000137675   11  102462218  102676537    165      34  482019       -1.327      0.90774
ENSG00000118113   11  102482526  102697781    154      33  481859      -1.3437      0.91048
ENSG00000166670   11  102541234  102751359    145      36  479032      -1.1225      0.86918
ENSG00000196611   11  102560651  102768891    150      37  478149      -1.1908      0.88313
ENSG00000149968   11  102606532  102814534    121      31  474974      -1.2745      0.89875
ENSG00000137745   11  102713724  102926463     95      22  471026      -1.3084      0.90463
ENSG00000137692   11  102832805  103062944     79      15  475161      0.34939       0.3634
ENSG00000187240   11  102880160  103450591    262      23  472457     -0.10685      0.54255
ENSG00000170962   11  103677914  104135107    229      47  403372      0.60114      0.27387
ENSG00000170967   11  103807308  104009922    123      29  390443      0.18391      0.42704
ENSG00000204403   11  104656445  104869397     75      11  436277     -0.33939      0.63284
ENSG00000196954   11  104713593  104940163     88      16  454504      0.67133        0.251
ENSG00000137757   11  104764962  104993895     95      17  461349      0.94145      0.17324
ENSG00000137752   11  104796170  105072158    113      16  461745       1.5351     0.062376
ENSG00000204397   11  104812053  105072158    110      15  461721       1.5298     0.063029
ENSG00000255221   11  104863196  105072158     88      11  467402       1.6011      0.05468
ENSG00000255501   11  104908448  105110453     79      10  466165       1.5804     0.057008
ENSG00000152578   11  105380721  105952819    201      30  416815     -0.19635      0.57783
ENSG00000170903   11  105766350  105993130     84      13  419555     -0.95734       0.8308
ENSG00000182359   11  105821825  106048492     78      13  414910     -0.50992      0.69495
ENSG00000149313   11  105846228  106069437     78      11  404246     -0.17578      0.56977
ENSG00000152402   11  106444738  106989250    228      47  383197      -0.3467      0.63559
ENSG00000152404   11  107097071  107428572    173      22  437803       1.8812     0.029974
ENSG00000137760   11  107273452  107536472    137      27  433026       2.0549     0.019943
ENSG00000110675   11  107361817  107637505    139      31  413491       1.2893      0.09865
ENSG00000268467   11  107362471  107563949    106      22  411484       1.5539     0.060105
ENSG00000170290   11  107478104  107690419    103      22  420614      0.46949      0.31936
ENSG00000268602   11  107482998  107695135    101      21  418354      0.35385      0.36173
ENSG00000214306   11  107543129  107747344     93      15  419258    -0.055391      0.52209
ENSG00000214305   11  107550219  107752316     88      14  421560     -0.14134       0.5562
ENSG00000110660   11  107561717  107899019    133      24  417482      0.31004      0.37827
ENSG00000179331   11  107699229  107934208     81      18  420844      0.70063      0.24177
ENSG00000166266   11  107779459  108078503     89      17  451172       1.6978     0.044769
ENSG00000075239   11  107892243  108118503     60       9  480600       1.9371     0.026365
ENSG00000149308   11  107927942  108193369     65       8  480586       2.2849     0.011158
ENSG00000149311   11  107993211  108339829     95       6  481087       2.4375    0.0073944
ENSG00000269042   11  108030255  108236480     62       4  480753       2.4782    0.0066023
ENSG00000166323   11  108079246  108438258    108      10  480974       2.5102     0.006033
ENSG00000178202   11  108242832  108469159     65      13  481183       2.3226       0.0101
ENSG00000110723   11  108276158  108564465     94      23  461888       1.8803     0.030033
ENSG00000178105   11  108435752  108911657    170      28  397397      0.17671      0.42987
ENSG00000185742   11  109192846  109399840     55       7  418515      0.66438      0.25322
ENSG00000149289   11  109864087  110142566    110      19  397203       0.6457      0.25924
ENSG00000137710   11  109945605  110267447    131      20  393452      0.93851      0.17399
ENSG00000137714   11  110200607  110435605    104      15  436773      0.58637      0.27882
ENSG00000137727   11  110347766  110683912    149      19  454424     -0.55612      0.71093
ENSG00000150750   11  111026707  111257126    116      23  402450     -0.28122      0.61073
ENSG00000196167   11  111064114  111275770    110      20  403743     -0.21545      0.58529
ENSG00000214290   11  111069565  111279460    108      20  404206      -0.1947      0.57719
ENSG00000110777   11  111122977  111426355    146      25  390230       -0.371      0.64468
ENSG00000255093   11  111222064  111428876     98      18  379747     -0.40345      0.65669
ENSG00000137707   11  111238251  111483079     95      17  379040     -0.16088      0.56391
ENSG00000183644   11  111285510  111507756     83      13  384998      0.12978      0.44837
ENSG00000204381   11  111311005  111532264     61       8  392637      0.70207      0.24132
ENSG00000170145   11  111373115  111701577     82       8  436567       1.3774     0.084188
ENSG00000137713   11  111497632  111737151     62       7  469037       1.4762     0.069941
ENSG00000086848   11  111552919  111842305     81       8  465148       1.3551     0.087699
ENSG00000258529   11  111557010  111850149     84       8  465178       1.3274     0.092181
ENSG00000255561   11  111644780  111851967     62       6  463546       0.9889      0.16136
ENSG00000137720   11  111649659  111856699     61       6  463506       1.0029      0.15796
ENSG00000109846   11  111679289  111894446     58       6  461875      0.87371      0.19114
ENSG00000170276   11  111682966  111889574     56       6  461728      0.90742      0.18209
ENSG00000254445   11  111683460  111897595     59       6  462228      0.85226      0.19703
ENSG00000149300   11  111688756  111897596     58       6  462164      0.87431      0.19097
ENSG00000150764   11  111697868  111993308     84       8  464897      0.64039      0.26096
ENSG00000150768   11  111795538  112035114     63       7  459184     -0.55734      0.71135
ENSG00000150773   11  111834734  112044998     65      10  452245     -0.93041      0.82392
ENSG00000150776   11  111844810  112055874     68      10  452356     -0.84096      0.79982
ENSG00000150779   11  111855524  112057522     65      10  451728     -0.91807      0.82071
ENSG00000204370   11  111857497  112090353     76      13  450752      -1.1467      0.87425
ENSG00000255292   11  111857627  112164528    107      15  457917      -1.0092      0.84356
ENSG00000150782   11  111913974  112134840     78      14  453076      -1.1352      0.87185
ENSG00000150783   11  111938095  112143282     86      12  456614     -0.85256      0.80305
ENSG00000272790   11  111941253  112171394     91      13  455764     -0.86777      0.80724
ENSG00000197580   11  111946190  112195422     95      13  454180     -0.91068      0.81877
ENSG00000150787   11  111997088  112240678     90      11  453526      -0.6746      0.75003
ENSG00000188771   11  112018876  112231583     82      10  455371     -0.63768      0.73816
ENSG00000268472   11  112030988  112232117     78      10  456118     -0.61986      0.73232
ENSG00000149294   11  112731997  113249158    260      42  402535       1.5184     0.064463
ENSG00000149292   11  113085251  113354266    161      28  450009        2.198     0.013975
ENSG00000170209   11  113158513  113371140    131      19  466022       1.9963     0.022953
ENSG00000149295   11  113180318  113446413    164      25  448105       1.7329     0.041561
ENSG00000166682   11  113458272  113677095     91      16  454908       1.3447     0.089364
ENSG00000086827   11  113503909  113744533     98      16  450282       1.1812      0.11877
