# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000049541    7   73545829   73768774     62      11  364579      -1.1334   -3.5527e-15      -1.1334
ENSG00000106665    7   73603805   73920273     78      16  368724      0.36559   -3.4417e-15      0.36559
ENSG00000006704    7   73768120   74116931     80      21  370412       1.2087   -3.5527e-15       1.2087
ENSG00000077809    7   73971994   74275026     35       7  368417       1.4772   -3.5527e-15       1.4772
ENSG00000158517    7   74088309   74303659     21       4  367746       1.4356   -3.5527e-15       1.4356
ENSG00000196275    7   74110483   74367847     12       3  372058       1.1608   -3.5527e-15       1.1608
ENSG00000183086    7   74279083   74538803      2       1  361997      -0.7634   -3.4417e-15      -0.7634
ENSG00000174374    7   74341226   74590064      1       1  361997     0.028366   -3.4625e-15     0.028366
ENSG00000174428    7   74408364   74665623      1       1  361997     0.028366   -3.4625e-15     0.028366
ENSG00000268891    7   74899908   75105425      4       2  456736      0.29419   -3.4417e-15      0.29419
ENSG00000178809    7   74924337   75140279      5       3  437788      0.15807   -3.4694e-15      0.15807
ENSG00000135213    7   74946066   75215548     38      12  415059      -1.0751   -3.5527e-15      -1.0751
ENSG00000127946    7   75062621   75468280    150      39  384640      0.10459   -3.4694e-15      0.10459
ENSG00000006606    7   75298851   75519214     82      21  370738     -0.50277   -3.4417e-15     -0.50277
ENSG00000106178    7   75340983   75552674     65      21  369312     -0.45404   -3.4417e-15     -0.45404
ENSG00000005486    7   75371920   75618244     78      25  394618     -0.17089   -3.4694e-15     -0.17089
ENSG00000127948    7   75428518   75716173    103      19  422812     -0.23572   -3.4694e-15     -0.23572
ENSG00000127952    7   75525656   75777322     79       9  447514     -0.18131   -3.4694e-15     -0.18131
ENSG00000146701    7   75577369   75796826     79       8  453882     -0.17592   -3.4694e-15     -0.17592
ENSG00000177679    7   75731216   76016605     62      11  465666     -0.14702   -3.4694e-15     -0.14702
ENSG00000106211    7   75831861   76033612     45      10  470212      0.40321   -3.4417e-15      0.40321
ENSG00000170027    7   75856116   76088348     59      14  474003      0.66489   -3.4417e-15      0.66489
ENSG00000146700    7   75918651   76139012     53      13  473899      0.76642   -3.4417e-15      0.76642
ENSG00000188372    7   75926835   76171388     56      13  474671      0.69925   -3.4417e-15      0.69925
ENSG00000091073    7   75990993   76235312     46       9  477805      0.71333   -3.4417e-15      0.71333
ENSG00000243566    7   76039745   76748340     82      24  417138        1.132   -3.5527e-15        1.132
ENSG00000146707    7   76139303   76356578     24       7  427031      0.90687   -3.4417e-15      0.90687
ENSG00000135205    7   76651751   77058850    150      26  462458      -1.9007   -3.5527e-15      -1.9007
ENSG00000127951    7   76722688   76929143     74      14  449288      -1.3264   -3.5527e-15      -1.3264
ENSG00000186088    7   76840068   77145717    169      33  461294      -1.3347   -3.5527e-15      -1.3347
ENSG00000127947    7   77066592   77369388    107      17  453517     -0.10212   -3.4694e-15     -0.10212
ENSG00000187257    7   77225760   77512339     85      10  463415     -0.22336   -3.4694e-15     -0.22336
ENSG00000135211    7   77323045   77527897     55       6  456923      0.08873   -3.4694e-15      0.08873
ENSG00000006576    7   77328122   77686818    142      26  417632     -0.48892   -3.4417e-15     -0.48892
ENSG00000187391    7   77546393   79182890    967     166  391728     -0.39978   -3.4417e-15     -0.39978
ENSG00000127955    7   79663271   79948718    128      27  404487     -0.54396   -3.4417e-15     -0.54396
ENSG00000135218    7   79898891   80408593    227      42  416119      -1.8683   -3.5527e-15      -1.8683
ENSG00000214415    7   79987987   80241336    125      25  407916      -1.6027   -3.5527e-15      -1.6027
ENSG00000075223    7   80271854   80651675    141      41  395383      0.38856   -3.4417e-15      0.38856
ENSG00000237896    7   80704824   80928431     95      20  393548       1.9381   -3.5527e-15       1.9381
ENSG00000019991    7   81228322   81499754    103      21  384812     -0.48553   -3.4417e-15     -0.48553
ENSG00000153956    7   81475760   82173114    364      69  386099       1.4427   -3.5527e-15       1.4427
ENSG00000186472    7   82283329   82892246    235      43  430607       1.3718   -3.5527e-15       1.3718
ENSG00000170381    7   82893222   83378326    235      44  406201     -0.10257   -3.4694e-15     -0.10257
ENSG00000075213    7   83485093   84222040    289      41  413151     -0.73977   -3.4417e-15     -0.73977
ENSG00000153993    7   84524869   84916171    100      13  426705      -1.5519   -3.5527e-15      -1.5519
ENSG00000198822    7   86173230   86594200    136      21  404260      0.49091   -3.4417e-15      0.49091
ENSG00000164659    7   86406222   86789015    141      20  395370      -1.1094   -3.5527e-15      -1.1094
ENSG00000135164    7   86681677   86925653     80      13  401864     -0.78357   -3.4417e-15     -0.78357
ENSG00000135185    7   86725478   86949903     64      11  409879     -0.94838   -3.4417e-15     -0.94838
ENSG00000005469    7   86874997   87129111    112      16  454784      -1.7104   -3.5527e-15      -1.7104
ENSG00000005471    7   86931013   87209751    176      27  429426      -1.6764   -3.5527e-15      -1.6764
ENSG00000085563    7   87033175   87442611    213      31  409198      -1.8486   -3.5527e-15      -1.8486
ENSG00000105784    7   87156864   87561611    171      20  388150      -1.5886   -3.5527e-15      -1.5886
ENSG00000075303    7   87362883   87605672     64       9  390205      -1.7553   -3.5527e-15      -1.7553
ENSG00000006634    7   87405531   87638856     60      10  402353       -1.701   -3.5527e-15       -1.701
ENSG00000008277    7   87463458   87932204    133      23  410515      -2.1057   -3.5527e-15      -2.1057
ENSG00000075142    7   87734433   87956308     64      14  413540      -1.1512   -3.5527e-15      -1.1512
ENSG00000127954    7   87805744   88036206     60      12  423477     -0.36717   -3.4417e-15     -0.36717
ENSG00000182348    7   88288682   89066346    361      56  414166       1.1186   -3.5527e-15       1.1186
ENSG00000164645    7   88323420   88525035     96       9  453668       1.6296   -3.5527e-15       1.6296
ENSG00000164647    7   89683689   89894143     91      13  458487    -0.082986   -3.4694e-15    -0.082986
ENSG00000157214    7   89696904   89967451    105      12  472453     0.089886   -3.4694e-15     0.089886
ENSG00000105792    7   89774488   90040377    123      12  473850    -0.043792   -3.4625e-15    -0.043792
ENSG00000105793    7   89864537   90120769    117      17  449873       1.0497   -3.5527e-15       1.0497
ENSG00000157224    7   89913035   90242716    149      23  436487      0.80207   -3.4417e-15      0.80207
ENSG00000058091    7   89995738   90939905    437      57  401022     -0.19166   -3.4694e-15     -0.19166
ENSG00000157240    7   90793783   90998123     87      22  395501    -0.025293   -3.4625e-15    -0.025293
ENSG00000127989    7   91221323   91610034    103      10  449388      0.90693   -3.4417e-15      0.90693
ENSG00000127914    7   91470181   91839987    135       4  481587     -0.88153   -3.4417e-15     -0.88153
ENSG00000001630    7   91641465   91872266     84       3  479855      -1.6492   -3.5527e-15      -1.6492
ENSG00000240720    7   91641473   91908845     88       3  479986      -1.7209   -3.5527e-15      -1.7209
ENSG00000001631    7   91728283   91975480     50       5  477901      -1.6477   -3.5527e-15      -1.6477
ENSG00000001629    7   91775548   92130698     66      11  453236      -1.9099   -3.5527e-15      -1.9099
ENSG00000157259    7   91976767   92188150     63      11  441897      -1.2347   -3.5527e-15      -1.2347
ENSG00000242950    7   91997694   92207300     65      10  439776      -1.0575   -3.5527e-15      -1.0575
ENSG00000127980    7   92016334   92257845     81      12  447071      -1.0059   -3.5527e-15      -1.0059
ENSG00000127993    7   92058087   92267319     74      10  449001     -0.69063   -3.4417e-15     -0.69063
ENSG00000234545    7   92090107   92319708     84      12  454403     -0.52249   -3.4417e-15     -0.52249
ENSG00000105810    7   92134235   92565908    143      23  428031     -0.85405   -3.4417e-15     -0.85405
ENSG00000205413    7   92628829   92847336     80      19  463159      0.54542   -3.4417e-15      0.54542
ENSG00000177409    7   92659368   92877682     70      14  471854     -0.11488   -3.4694e-15     -0.11488
ENSG00000188175    7   92717899   92955837     71      12  471581       -1.714   -3.5527e-15       -1.714
ENSG00000004766    7   92761653   93088338    107      22  452062      -1.5428   -3.5527e-15      -1.5428
ENSG00000004948    7   92953799   93304042    130      24  428148     -0.96392   -3.4417e-15     -0.96392
ENSG00000127928    7   93120885   93640577    224      50  409435      -1.9601   -3.5527e-15      -1.9601
ENSG00000105825    7   93414709   93620303     93      24  396568      -1.5707   -3.5527e-15      -1.5707
ENSG00000127920    7   93451011   93657922     90      25  402137      -1.8724   -3.5527e-15      -1.8724
ENSG00000105829    7   93492074   93733694     96      29  408432       -2.346   -3.5527e-15       -2.346
ENSG00000164692    7   93923873   94160544    108      25  451690       -1.758   -3.5527e-15       -1.758
ENSG00000127995    7   94038531   94286331     89      14  454459     -0.77578   -3.4417e-15     -0.77578
ENSG00000127990    7   94114542   94385521     78      11  457682      0.45766   -3.4417e-15      0.45766
ENSG00000242265    7   94185637   94399007     59      10  461341      0.87542   -3.4417e-15      0.87542
ENSG00000158528    7   94436514   95025727    195      30  479666      0.13991   -3.4694e-15      0.13991
ENSG00000005421    7   94826988   95125673    169      33  473380       2.2264   -3.5527e-15       2.2264
ENSG00000105852    7   94889256   95125680    153      31  472950       2.4076   -3.5527e-15       2.4076
ENSG00000105854    7   94934175   95164510    139      28  461986       2.6427   -3.5527e-15       2.6427
ENSG00000005981    7   95007756   95269544    157      31  455540       3.4195   -3.5527e-15       3.4195
ENSG00000269449    7   95071457   95273854    128      25  449379       2.7741   -3.5527e-15       2.7741
ENSG00000004799    7   95112811   95325803    127      24  454730       2.8478   -3.5527e-15       2.8478
ENSG00000158560    7   95301866   95839634    245      47  403913    -0.073356   -3.4694e-15    -0.073356
ENSG00000004864    7   95649532   96051459    158      16  427115      -1.0493   -3.5527e-15      -1.0493
ENSG00000197851    7   96010938   96232835     85      16  398130     0.023212   -3.4625e-15     0.023212
ENSG00000127922    7   96010938   96439203    167      28  399818     -0.77784   -3.4417e-15     -0.77784
ENSG00000006377    7   96534860   96740351     73      24  383764     -0.70154   -3.4417e-15     -0.70154
ENSG00000105880    7   96549704   96754409     67      22  384462     -0.44041   -3.4417e-15     -0.44041
ENSG00000196636    7   96645902   96911075     71      10  378519       -1.351   -3.5527e-15       -1.351
ENSG00000006128    7   97261220   97469784     88      18  393851     0.055696   -3.4625e-15     0.055696
ENSG00000070669    7   97381430   97601854     67      13  396124     -0.55466   -3.4417e-15     -0.55466
ENSG00000135175    7   97513996   97720481     42      12  405588     -0.52016   -3.4417e-15     -0.52016
ENSG00000164715    7   97636197   97938945    107      15  461127       1.3235   -3.5527e-15       1.3235
ENSG00000180535    7   97740739   97942291     76      11  480877       1.5369   -3.5527e-15       1.5369
ENSG00000205356    7   97743936   97981563     88      10  479758       1.5914   -3.5527e-15       1.5914
ENSG00000164713    7   97781691   98037162    100      10  478510       1.5304   -3.5527e-15       1.5304
ENSG00000006453    7   97820963   98130380    106      12  454227        1.518   -3.5527e-15        1.518
ENSG00000106236    7   98146609   98359180     84      16  377712      0.81301   -3.4417e-15      0.81301
ENSG00000166448    7   98344111   98568394     55      12  366997     -0.64047   -3.4417e-15     -0.64047
ENSG00000196367    7   98375556   98710866     94      11  385469      0.68796   -3.4417e-15      0.68796
ENSG00000198742    7   98525061   98841723    102      15  410188       0.5916   -3.4417e-15       0.5916
ENSG00000185467    7   98671197   98905129     77      17  434192     0.037458   -3.4625e-15     0.037458
ENSG00000241685    7   98823521   99085787     83      11  476171      0.54731   -3.4417e-15      0.54731
ENSG00000130429    7   98871872   99092424     71       8  477571      0.65803   -3.4417e-15      0.65803
ENSG00000106244    7   98889671   99106452     68       8  477205      0.62761   -3.4417e-15      0.62761
